city,date,temperature,rain_probability,wind_speed,humidity
鳥取,2019-08-24,27.1,10,1.3,66
鳥取,2019-08-25,26.3,30,3.9,68
鳥取,2019-08-26,26.2,0,2.5,71
鳥取,2019-08-27,25.8,90,2.6,82
鳥取,2019-08-28,25.6,100,2.1,89
鳥取,2019-08-29,25.9,90,1.5,90
鳥取,2019-08-30,25.9,70,2.2,79
鳥取,2019-08-31,26.6,10,2.4,66
鳥取,2019-09-01,24.1,90,0.9,80
鳥取,2019-09-02,24.9,40,1.6,85
鳥取,2019-09-03,27.8,40,1.2,77
鳥取,2019-09-04,27.7,20,2.3,84
鳥取,2019-09-05,29.8,0,3.3,68
鳥取,2019-09-06,31.3,0,4.1,58
鳥取,2019-09-07,31.7,0,4.3,54
鳥取,2019-09-08,31.6,0,2.8,65
鳥取,2019-09-09,29.3,40,1.6,78
鳥取,2019-09-10,29.0,50,1.4,79
鳥取,2019-09-11,27.2,90,3.0,84
鳥取,2019-09-12,24.5,0,5.0,63
鳥取,2019-09-13,25.9,30,2.7,74
鳥取,2019-09-14,27.6,0,1.9,69
鳥取,2019-09-15,26.8,60,2.9,77
鳥取,2019-09-16,25.0,90,5.2,78
鳥取,2019-09-17,24.7,40,6.5,71
鳥取,2019-09-18,24.3,30,3.9,69
鳥取,2019-09-19,21.9,0,5.3,56
鳥取,2019-09-20,22.9,0,5.6,59
鳥取,2019-09-21,20.2,100,2.6,88
鳥取,2019-09-22,21.4,100,5.6,89
鳥取,2019-09-23,23.0,20,7.5,72
鳥取,2019-09-24,20.9,90,3.0,82
鳥取,2019-09-25,23.2,0,4.0,67
鳥取,2019-09-26,23.9,0,2.8,74
鳥取,2019-09-27,26.7,50,1.5,76
鳥取,2019-09-28,25.2,30,1.6,82
鳥取,2019-09-29,24.9,10,1.8,84
鳥取,2019-09-30,24.7,50,1.9,86
鳥取,2019-10-01,25.3,0,1.7,83
鳥取,2019-10-02,25.4,30,4.0,66
鳥取,2019-10-03,26.9,90,8.6,70
鳥取,2019-10-04,22.0,70,6.8,77
鳥取,2019-10-05,22.3,0,1.7,67
鳥取,2019-10-06,20.4,30,6.0,68
鳥取,2019-10-07,22.2,0,1.8,68
鳥取,2019-10-08,19.9,70,4.6,77
鳥取,2019-10-09,19.3,0,3.1,54
鳥取,2019-10-10,21.5,0,2.0,70
鳥取,2019-10-11,23.1,0,4.1,76
鳥取,2019-10-12,19.9,100,12.0,85
鳥取,2019-10-13,18.1,0,6.7,63
鳥取,2019-10-14,19.7,50,2.5,78
鳥取,2019-10-15,16.7,0,4.9,62
鳥取,2019-10-16,17.0,0,4.0,58
鳥取,2019-10-17,19.2,0,4.3,70
鳥取,2019-10-18,18.9,90,3.4,90
鳥取,2019-10-19,20.0,100,2.7,90
鳥取,2019-10-20,19.6,10,4.1,73
鳥取,2019-10-21,19.4,30,3.7,78
鳥取,2019-10-22,20.7,20,4.3,73
鳥取,2019-10-23,20.6,10,4.5,73
鳥取,2019-10-24,18.8,100,2.3,90
鳥取,2019-10-25,18.2,60,1.3,85
鳥取,2019-10-26,19.7,80,2.5,75
鳥取,2019-10-27,17.3,80,2.5,78
鳥取,2019-10-28,19.1,0,1.9,66
鳥取,2019-10-29,19.0,10,3.2,70
鳥取,2019-10-30,18.5,0,1.6,71
鳥取,2019-10-31,18.9,0,2.2,66
鳥取,2019-11-01,19.0,50,4.0,70
鳥取,2019-11-02,16.7,0,2.7,63
鳥取,2019-11-03,17.0,50,1.1,69
鳥取,2019-11-04,15.2,10,5.0,56
鳥取,2019-11-05,15.6,0,1.6,56
鳥取,2019-11-06,16.9,0,1.7,61
鳥取,2019-11-07,17.4,10,4.1,64
鳥取,2019-11-08,14.8,0,3.3,56
鳥取,2019-11-09,16.2,30,2.6,63
鳥取,2019-11-10,14.8,0,2.1,59
鳥取,2019-11-11,17.0,50,7.1,60
鳥取,2019-11-12,16.3,30,3.2,66
鳥取,2019-11-13,18.4,0,4.7,56
鳥取,2019-11-14,11.2,20,7.2,52
鳥取,2019-11-15,12.4,0,2.1,60
鳥取,2019-11-16,15.5,50,4.3,70
鳥取,2019-11-17,15.7,0,3.7,62
鳥取,2019-11-18,18.5,50,7.4,74
鳥取,2019-11-19,10.9,70,7.5,56
鳥取,2019-11-20,10.2,80,3.9,68
鳥取,2019-11-21,12.4,10,2.6,70
鳥取,2019-11-22,13.5,0,1.1,72
鳥取,2019-11-23,15.9,0,1.9,76
鳥取,2019-11-24,18.4,0,1.8,74
鳥取,2019-11-25,12.8,100,7.5,82
鳥取,2019-11-26,12.3,0,4.2,58
鳥取,2019-11-27,13.4,10,1.2,68
鳥取,2019-11-28,8.9,10,7.6,62
鳥取,2019-11-29,9.7,30,2.2,58
鳥取,2019-11-30,9.6,0,2.4,58
鳥取,2019-12-01,13.9,0,6.6,63
鳥取,2019-12-02,11.9,90,6.4,81
鳥取,2019-12-03,8.9,70,6.4,58
鳥取,2019-12-04,9.1,80,5.6,71
鳥取,2019-12-05,8.3,100,6.6,65
鳥取,2019-12-06,6.2,100,3.3,78
鳥取,2019-12-07,9.2,10,3.8,65
鳥取,2019-12-08,10.2,80,2.5,75
鳥取,2019-12-09,11.6,0,2.2,59
鳥取,2019-12-10,13.1,0,1.8,60
鳥取,2019-12-11,14.2,0,3.2,59
鳥取,2019-12-12,8.7,70,6.8,62
鳥取,2019-12-13,9.5,0,1.3,66
鳥取,2019-12-14,10.7,70,6.1,65
鳥取,2019-12-15,8.6,0,3.7,60
鳥取,2019-12-16,9.8,0,1.7,61
鳥取,2019-12-17,13.8,40,4.9,74
鳥取,2019-12-18,10.8,80,5.7,75
鳥取,2019-12-19,11.2,0,4.1,63
鳥取,2019-12-20,9.1,50,5.5,67
鳥取,2019-12-21,10.5,0,3.9,59
鳥取,2019-12-22,9.0,20,1.6,72
鳥取,2019-12-23,11.2,40,4.8,66
鳥取,2019-12-24,9.0,30,4.4,74
鳥取,2019-12-25,12.9,0,2.9,58
鳥取,2019-12-26,11.5,50,1.7,84
鳥取,2019-12-27,7.7,70,8.1,61
鳥取,2019-12-28,8.0,100,1.5,76
鳥取,2019-12-29,10.5,0,1.5,63
鳥取,2019-12-30,14.0,30,5.2,80
鳥取,2019-12-31,5.7,70,8.2,62
鳥取,2020-01-01,7.4,40,5.3,64
鳥取,2020-01-02,9.8,0,5.2,57
鳥取,2020-01-03,10.4,30,5.8,62
鳥取,2020-01-04,9.3,70,5.3,69
鳥取,2020-01-05,8.3,10,5.3,55
鳥取,2020-01-06,8.7,0,2.2,58
鳥取,2020-01-07,10.1,80,4.5,79
鳥取,2020-01-08,12.6,40,10.8,64
鳥取,2020-01-09,9.9,70,5.4,71
鳥取,2020-01-10,9.3,20,3.7,62
鳥取,2020-01-11,10.9,10,4.4,60
鳥取,2020-01-12,9.1,30,3.5,70
鳥取,2020-01-13,8.3,10,7.1,58
鳥取,2020-01-14,8.2,60,1.9,72
鳥取,2020-01-15,7.2,90,4.4,74
鳥取,2020-01-16,7.6,10,2.2,72
鳥取,2020-01-17,8.8,10,2.6,72
鳥取,2020-01-18,8.7,0,5.4,52
鳥取,2020-01-19,9.5,10,4.4,58
鳥取,2020-01-20,8.7,10,6.3,57
鳥取,2020-01-21,7.6,30,5.0,62
鳥取,2020-01-22,10.2,10,2.7,58
鳥取,2020-01-23,11.7,40,1.4,87
鳥取,2020-01-24,10.8,40,5.4,72
鳥取,2020-01-25,7.7,0,5.3,59
鳥取,2020-01-26,10.2,0,4.8,61
鳥取,2020-01-27,8.7,90,6.7,71
鳥取,2020-01-28,9.1,100,0.8,86
鳥取,2020-01-29,9.9,90,5.9,74
鳥取,2020-01-30,7.6,100,5.4,83
鳥取,2020-01-31,5.8,60,7.8,55
鳥取,2020-02-01,7.9,10,3.7,52
鳥取,2020-02-02,9.3,30,1.7,68
鳥取,2020-02-03,9.5,30,6.7,58
鳥取,2020-02-04,8.6,0,3.7,54
鳥取,2020-02-05,5.0,100,7.8,67
鳥取,2020-02-06,2.6,40,6.1,61
鳥取,2020-02-07,6.1,0,1.3,56
鳥取,2020-02-08,6.2,100,3.6,85
鳥取,2020-02-09,3.8,10,4.1,55
鳥取,2020-02-10,6.8,100,6.8,74
鳥取,2020-02-11,7.7,0,2.8,56
鳥取,2020-02-12,12.3,40,6.9,62
鳥取,2020-02-13,14.1,20,5.2,77
鳥取,2020-02-14,13.3,0,1.3,77
鳥取,2020-02-15,13.4,0,1.6,75
鳥取,2020-02-16,14.2,80,7.3,83
鳥取,2020-02-17,5.5,40,7.2,58
鳥取,2020-02-18,4.7,100,5.6,80
鳥取,2020-02-19,9.1,0,3.3,60
鳥取,2020-02-20,9.2,10,3.1,67
鳥取,2020-02-21,11.2,0,2.6,61
鳥取,2020-02-22,11.7,50,6.8,67
鳥取,2020-02-23,7.9,10,6.8,52
鳥取,2020-02-24,12.8,0,3.6,58
鳥取,2020-02-25,11.5,30,2.2,71
鳥取,2020-02-26,10.1,30,5.4,71
鳥取,2020-02-27,6.1,70,7.4,56
鳥取,2020-02-28,8.0,20,2.2,53
鳥取,2020-02-29,9.2,70,1.2,77
鳥取,2020-03-01,9.9,0,5.6,63
鳥取,2020-03-02,11.3,20,6.6,62
鳥取,2020-03-03,9.2,0,4.2,62
鳥取,2020-03-04,9.6,60,2.8,82
鳥取,2020-03-05,7.0,50,8.9,54
鳥取,2020-03-06,8.0,0,3.0,52
鳥取,2020-03-07,11.9,10,1.4,60
鳥取,2020-03-08,10.6,40,4.6,79
鳥取,2020-03-09,13.0,0,3.8,74
鳥取,2020-03-10,13.4,90,4.5,91
鳥取,2020-03-11,10.1,50,8.0,63
鳥取,2020-03-12,11.2,0,2.0,50
鳥取,2020-03-13,13.4,0,4.5,62
鳥取,2020-03-14,7.4,90,5.0,83
鳥取,2020-03-15,8.8,30,7.3,56
鳥取,2020-03-16,7.0,60,7.1,54
鳥取,2020-03-17,13.3,0,6.4,52
鳥取,2020-03-18,13.2,10,2.1,63
鳥取,2020-03-19,18.7,0,7.5,48
鳥取,2020-03-20,11.7,0,8.0,47
鳥取,2020-03-21,16.0,0,4.1,55
鳥取,2020-03-22,14.8,50,4.0,73
鳥取,2020-03-23,11.4,30,3.9,54
鳥取,2020-03-24,9.8,0,4.6,49
鳥取,2020-03-25,10.6,0,2.4,54
鳥取,2020-03-26,18.0,0,2.2,50
鳥取,2020-03-27,16.9,100,10.4,77
鳥取,2020-03-28,10.8,60,5.1,76
鳥取,2020-03-29,9.3,0,5.9,60
鳥取,2020-03-30,11.1,0,3.1,60
鳥取,2020-03-31,12.8,20,2.5,80
鳥取,2020-04-01,12.2,100,4.4,93
鳥取,2020-04-02,11.2,50,5.9,59
鳥取,2020-04-03,15.5,0,1.8,46
鳥取,2020-04-04,15.4,0,6.7,54
鳥取,2020-04-05,10.2,0,5.5,42
鳥取,2020-04-06,11.5,0,2.7,47
鳥取,2020-04-07,14.5,0,2.3,54
鳥取,2020-04-08,15.1,30,7.6,56
鳥取,2020-04-09,12.0,0,2.9,54
鳥取,2020-04-10,10.2,0,4.4,52
鳥取,2020-04-11,11.0,30,2.1,61
鳥取,2020-04-12,8.3,100,4.7,82
鳥取,2020-04-13,10.3,100,9.6,86
鳥取,2020-04-14,12.8,0,3.5,58
鳥取,2020-04-15,17.3,0,2.5,51
鳥取,2020-04-16,13.2,0,5.1,73
鳥取,2020-04-17,19.0,10,4.7,48
鳥取,2020-04-18,14.6,50,9.6,67
鳥取,2020-04-19,13.5,0,3.3,77
鳥取,2020-04-20,14.6,30,6.0,80
鳥取,2020-04-21,13.8,20,4.6,60
鳥取,2020-04-22,9.8,0,8.0,48
鳥取,2020-04-23,9.9,80,7.2,70
鳥取,2020-04-24,11.8,30,7.9,53
鳥取,2020-04-25,17.8,0,6.5,36
鳥取,2020-04-26,16.1,20,2.8,73
鳥取,2020-04-27,13.8,10,3.0,65
鳥取,2020-04-28,14.1,0,2.7,57
鳥取,2020-04-29,17.9,0,3.0,58
鳥取,2020-04-30,17.7,0,2.8,58
鳥取,2020-05-01,21.4,0,3.1,68
鳥取,2020-05-02,22.5,0,3.0,63
鳥取,2020-05-03,20.4,20,4.0,64
鳥取,2020-05-04,22.2,0,3.7,72
鳥取,2020-05-05,17.1,0,3.5,70
鳥取,2020-05-06,18.1,0,3.4,74
鳥取,2020-05-07,15.5,0,5.4,61
鳥取,2020-05-08,21.9,0,4.2,40
鳥取,2020-05-09,18.2,70,4.6,67
鳥取,2020-05-10,19.0,80,4.8,89
鳥取,2020-05-11,21.5,0,4.1,59
鳥取,2020-05-12,21.1,0,2.6,62
鳥取,2020-05-13,18.3,10,5.0,56
鳥取,2020-05-14,22.2,0,1.9,43
鳥取,2020-05-15,21.0,30,4.9,53
鳥取,2020-05-16,19.3,70,2.6,85
鳥取,2020-05-17,18.4,10,2.2,84
鳥取,2020-05-18,21.5,30,2.3,86
鳥取,2020-05-19,19.5,50,6.3,72
鳥取,2020-05-20,16.3,10,7.3,71
鳥取,2020-05-21,16.3,0,4.8,72
鳥取,2020-05-22,17.5,0,3.9,78
鳥取,2020-05-23,20.2,0,2.2,79
鳥取,2020-05-24,25.3,10,5.6,57
鳥取,2020-05-25,21.2,60,1.9,80
鳥取,2020-05-26,19.2,50,1.5,89
鳥取,2020-05-27,20.2,10,5.2,69
鳥取,2020-05-28,20.0,0,2.2,63
鳥取,2020-05-29,20.9,0,3.1,54
鳥取,2020-05-30,23.0,0,3.5,61
鳥取,2020-05-31,21.8,30,2.6,68
鳥取,2020-06-01,24.3,10,4.8,67
鳥取,2020-06-02,22.9,0,2.4,66
鳥取,2020-06-03,23.6,0,2.0,58
鳥取,2020-06-04,25.2,0,2.5,62
鳥取,2020-06-05,25.6,0,3.1,63
鳥取,2020-06-06,21.4,0,4.8,76
鳥取,2020-06-07,21.6,0,4.3,62
鳥取,2020-06-08,25.8,0,3.1,48
鳥取,2020-06-09,30.2,0,5.0,39
鳥取,2020-06-10,26.6,20,6.4,63
鳥取,2020-06-11,23.9,90,2.5,90
鳥取,2020-06-12,24.1,50,1.3,87
鳥取,2020-06-13,21.8,100,2.4,94
鳥取,2020-06-14,26.3,90,2.6,90
鳥取,2020-06-15,25.3,0,4.9,69
鳥取,2020-06-16,23.8,10,4.2,71
鳥取,2020-06-17,23.0,0,2.8,73
鳥取,2020-06-18,20.4,90,1.9,86
鳥取,2020-06-19,21.3,80,4.2,84
鳥取,2020-06-20,21.3,10,4.2,72
鳥取,2020-06-21,22.8,0,3.9,73
鳥取,2020-06-22,24.6,0,2.2,71
鳥取,2020-06-23,23.6,0,2.7,72
鳥取,2020-06-24,29.4,0,4.5,50
鳥取,2020-06-25,23.8,100,5.0,83
鳥取,2020-06-26,24.9,50,3.6,84
鳥取,2020-06-27,26.3,0,1.7,67
鳥取,2020-06-28,24.0,20,2.8,84
鳥取,2020-06-29,25.1,0,2.7,71
鳥取,2020-06-30,28.4,70,7.6,72
鳥取,2020-07-01,23.2,70,6.2,75
鳥取,2020-07-02,21.9,40,3.7,79
鳥取,2020-07-03,22.8,70,1.8,84
鳥取,2020-07-04,22.8,70,3.0,86
鳥取,2020-07-05,23.2,60,2.2,81
鳥取,2020-07-06,25.8,100,3.6,85
鳥取,2020-07-07,24.8,90,4.0,83
鳥取,2020-07-08,25.0,40,2.2,80
鳥取,2020-07-09,27.6,10,1.9,75
鳥取,2020-07-10,26.0,100,2.6,87
鳥取,2020-07-11,25.9,80,4.9,86
鳥取,2020-07-12,23.2,20,3.4,77
鳥取,2020-07-13,21.7,100,2.5,86
鳥取,2020-07-14,25.3,80,4.6,84
鳥取,2020-07-15,21.5,100,4.6,90
鳥取,2020-07-16,23.5,50,3.0,79
鳥取,2020-07-17,24.3,70,4.6,80
鳥取,2020-07-18,24.6,10,2.7,81
鳥取,2020-07-19,27.1,0,2.5,72
鳥取,2020-07-20,31.6,0,1.9,63
鳥取,2020-07-21,27.2,80,2.4,85
鳥取,2020-07-22,24.8,40,2.2,81
鳥取,2020-07-23,23.4,80,2.3,83
鳥取,2020-07-24,26.5,100,3.1,85
鳥取,2020-07-25,26.9,50,2.9,83
鳥取,2020-07-26,28.5,40,2.2,69
鳥取,2020-07-27,28.3,70,5.1,77
鳥取,2020-07-28,26.9,90,4.2,85
鳥取,2020-07-29,25.9,80,1.2,87
鳥取,2020-07-30,27.3,90,1.5,86
鳥取,2020-07-31,27.0,50,3.5,81
鳥取,2020-08-01,28.0,0,1.7,78
鳥取,2020-08-02,28.9,0,1.4,74
鳥取,2020-08-03,29.9,0,2.1,68
鳥取,2020-08-04,29.2,0,1.8,68
鳥取,2020-08-05,30.3,0,2.0,66
鳥取,2020-08-06,32.3,0,3.7,57
鳥取,2020-08-07,28.1,90,2.0,81
鳥取,2020-08-08,28.7,30,5.0,74
鳥取,2020-08-09,32.2,20,4.5,58
鳥取,2020-08-10,32.8,0,4.8,60
鳥取,2020-08-11,32.0,40,4.3,64
鳥取,2020-08-12,30.8,90,2.6,71
鳥取,2020-08-13,29.9,30,3.9,75
鳥取,2020-08-14,31.2,0,1.6,68
鳥取,2020-08-15,31.3,0,4.4,69
鳥取,2020-08-16,31.0,0,2.9,65
鳥取,2020-08-17,30.7,0,3.2,68
鳥取,2020-08-18,28.4,10,2.7,77
鳥取,2020-08-19,32.1,0,1.8,59
鳥取,2020-08-20,30.8,0,2.6,66
鳥取,2020-08-21,29.5,0,2.9,75
鳥取,2020-08-22,29.4,0,4.6,67
鳥取,2020-08-23,28.8,30,2.4,75
鳥取,2020-08-24,29.4,10,2.5,70
鳥取,2020-08-25,33.9,0,2.6,52
鳥取,2020-08-26,34.4,0,4.3,44
鳥取,2020-08-27,35.0,0,3.3,39
鳥取,2020-08-28,31.9,30,2.1,63
鳥取,2020-08-29,32.8,0,3.0,53
鳥取,2020-08-30,32.3,0,3.2,57
鳥取,2020-08-31,29.4,70,4.7,72
鳥取,2020-09-01,31.2,30,4.1,64
鳥取,2020-09-02,34.1,20,4.0,52
鳥取,2020-09-03,34.1,20,7.8,47
鳥取,2020-09-04,25.5,100,2.7,83
鳥取,2020-09-05,28.9,50,4.0,76
鳥取,2020-09-06,30.9,50,2.9,64
鳥取,2020-09-07,30.6,80,7.3,65
鳥取,2020-09-08,30.9,0,3.5,46
鳥取,2020-09-09,27.2,40,1.5,67
鳥取,2020-09-10,27.2,90,1.5,68
鳥取,2020-09-11,25.8,80,2.7,84
鳥取,2020-09-12,27.9,60,1.4,76
鳥取,2020-09-13,23.0,60,6.2,78
鳥取,2020-09-14,23.0,40,2.4,68
鳥取,2020-09-15,24.5,0,2.4,66
鳥取,2020-09-16,27.4,0,1.6,59
鳥取,2020-09-17,24.9,100,2.4,91
鳥取,2020-09-18,21.6,90,3.3,86
鳥取,2020-09-19,23.9,0,3.9,56
鳥取,2020-09-20,23.8,50,3.0,58
鳥取,2020-09-21,22.1,10,3.4,64
鳥取,2020-09-22,23.0,0,4.6,68
鳥取,2020-09-23,23.5,40,6.2,74
鳥取,2020-09-24,22.8,90,1.4,86
鳥取,2020-09-25,22.1,100,2.7,89
鳥取,2020-09-26,22.1,100,4.4,84
鳥取,2020-09-27,21.0,100,6.1,68
鳥取,2020-09-28,21.1,30,4.9,67
鳥取,2020-09-29,22.6,0,3.2,70
鳥取,2020-09-30,21.3,90,2.2,75
鳥取,2020-10-01,22.2,30,3.1,64
鳥取,2020-10-02,23.9,0,1.6,64
鳥取,2020-10-03,23.6,0,1.5,73
鳥取,2020-10-04,23.0,70,2.1,78
鳥取,2020-10-05,19.4,20,5.1,63
鳥取,2020-10-06,20.2,0,3.8,54
鳥取,2020-10-07,20.4,0,6.6,58
鳥取,2020-10-08,17.6,70,3.9,80
鳥取,2020-10-09,21.2,0,5.3,68
鳥取,2020-10-10,21.6,0,4.4,80
鳥取,2020-10-11,21.4,60,4.0,79
鳥取,2020-10-12,20.8,90,2.2,85
鳥取,2020-10-13,21.0,0,2.7,64
鳥取,2020-10-14,19.1,60,3.6,73
鳥取,2020-10-15,17.7,0,5.9,60
鳥取,2020-10-16,18.8,0,3.6,55
鳥取,2020-10-17,15.5,60,0.8,79
鳥取,2020-10-18,17.6,40,1.9,73
鳥取,2020-10-19,17.8,0,1.9,68
鳥取,2020-10-20,19.0,0,2.7,66
鳥取,2020-10-21,21.0,0,4.1,54
鳥取,2020-10-22,18.2,100,3.0,85
鳥取,2020-10-23,17.1,60,6.5,68
鳥取,2020-10-24,15.1,40,8.1,59
鳥取,2020-10-25,16.6,0,4.0,59
鳥取,2020-10-26,17.6,0,2.1,63
鳥取,2020-10-27,18.3,0,2.3,62
鳥取,2020-10-28,17.4,0,1.8,71
鳥取,2020-10-29,16.7,0,3.4,61
鳥取,2020-10-30,15.0,30,6.0,55
鳥取,2020-10-31,16.4,0,2.9,61
鳥取,2020-11-01,19.2,0,6.1,60
鳥取,2020-11-02,16.0,100,2.3,88
鳥取,2020-11-03,14.2,60,6.6,61
鳥取,2020-11-04,13.6,10,5.2,52
鳥取,2020-11-05,14.4,0,1.6,60
鳥取,2020-11-06,17.8,0,2.5,55
鳥取,2020-11-07,17.4,90,1.3,91
鳥取,2020-11-08,17.1,0,4.8,57
鳥取,2020-11-09,12.4,50,4.6,64
鳥取,2020-11-10,11.8,40,3.3,72
鳥取,2020-11-11,13.1,0,3.6,58
鳥取,2020-11-12,14.3,0,2.3,66
鳥取,2020-11-13,15.7,0,1.7,69
鳥取,2020-11-14,14.5,0,4.5,63
鳥取,2020-11-15,18.2,0,3.3,58
鳥取,2020-11-16,18.1,0,2.1,73
鳥取,2020-11-17,17.5,0,1.9,72
鳥取,2020-11-18,21.6,0,3.2,58
鳥取,2020-11-19,22.7,0,7.2,65
鳥取,2020-11-20,17.3,40,7.4,78
鳥取,2020-11-21,13.0,0,4.4,59
鳥取,2020-11-22,16.8,10,4.4,64
鳥取,2020-11-23,12.1,100,4.8,79
鳥取,2020-11-24,13.2,10,1.5,71
鳥取,2020-11-25,14.6,0,1.1,64
鳥取,2020-11-26,13.5,70,2.5,78
鳥取,2020-11-27,14.9,20,3.6,69
鳥取,2020-11-28,9.6,100,3.5,83
鳥取,2020-11-29,11.4,50,4.3,71
鳥取,2020-11-30,10.6,70,4.0,68
鳥取,2020-12-01,11.7,10,3.9,64
鳥取,2020-12-02,12.6,0,3.6,73
鳥取,2020-12-03,10.7,100,5.1,74
鳥取,2020-12-04,9.2,80,3.9,77
鳥取,2020-12-05,11.3,0,4.7,55
鳥取,2020-12-06,11.7,0,1.7,60
鳥取,2020-12-07,12.8,0,3.2,64
鳥取,2020-12-08,11.2,30,3.9,64
鳥取,2020-12-09,12.0,0,1.9,66
鳥取,2020-12-10,13.1,10,3.3,64
鳥取,2020-12-11,13.2,0,3.4,64
鳥取,2020-12-12,11.6,90,4.5,72
鳥取,2020-12-13,9.4,40,3.4,69
鳥取,2020-12-14,5.6,100,4.6,87
鳥取,2020-12-15,4.1,100,8.0,73
鳥取,2020-12-16,3.6,100,7.8,76
鳥取,2020-12-17,5.4,100,5.1,79
鳥取,2020-12-18,7.8,10,5.4,60
鳥取,2020-12-19,5.6,90,6.3,76
鳥取,2020-12-20,5.7,100,3.6,80
鳥取,2020-12-21,6.6,20,4.2,66
鳥取,2020-12-22,8.8,0,4.5,60
鳥取,2020-12-23,10.0,0,3.1,59
鳥取,2020-12-24,9.5,70,6.1,66
鳥取,2020-12-25,6.9,90,8.9,60
鳥取,2020-12-26,8.3,10,5.0,56
鳥取,2020-12-27,10.6,0,1.5,55
鳥取,2020-12-28,11.8,20,3.7,67
鳥取,2020-12-29,11.7,0,2.2,59
鳥取,2020-12-30,5.3,90,10.8,70
鳥取,2020-12-31,2.7,100,7.7,79
鳥取,2021-01-01,3.5,30,6.8,66
鳥取,2021-01-02,4.9,100,6.2,74
鳥取,2021-01-03,6.5,60,5.6,59
鳥取,2021-01-04,7.6,0,4.4,56
鳥取,2021-01-05,8.0,60,5.2,66
鳥取,2021-01-06,5.5,50,7.9,62
鳥取,2021-01-07,0.5,100,10.5,64
鳥取,2021-01-08,-0.8,60,7.5,58
鳥取,2021-01-09,0.5,60,7.5,56
鳥取,2021-01-10,1.8,50,5.0,70
鳥取,2021-01-11,3.4,80,1.6,82
鳥取,2021-01-12,5.2,10,4.6,67
鳥取,2021-01-13,8.0,0,4.1,54
鳥取,2021-01-14,10.3,10,3.4,70
鳥取,2021-01-15,11.9,0,5.1,59
鳥取,2021-01-16,8.3,100,3.7,85
鳥取,2021-01-17,5.0,90,6.8,70
鳥取,2021-01-18,5.3,20,5.7,54
鳥取,2021-01-19,2.9,60,6.0,58
鳥取,2021-01-20,6.0,0,2.4,60
鳥取,2021-01-21,10.3,0,1.9,63
鳥取,2021-01-22,10.5,90,1.3,89
鳥取,2021-01-23,8.9,100,5.9,83
鳥取,2021-01-24,8.6,70,5.6,80
鳥取,2021-01-25,10.2,0,4.5,61
鳥取,2021-01-26,13.2,40,5.3,68
鳥取,2021-01-27,10.5,0,5.8,61
鳥取,2021-01-28,9.2,0,2.7,61
鳥取,2021-01-29,1.9,100,10.5,65
鳥取,2021-01-30,5.7,30,6.0,57
鳥取,2021-01-31,7.7,20,2.5,64
鳥取,2021-02-01,11.2,40,9.5,60
鳥取,2021-02-02,6.8,30,8.0,52
鳥取,2021-02-03,4.2,30,6.7,56
鳥取,2021-02-04,7.1,40,7.8,56
鳥取,2021-02-05,9.5,0,3.2,59
鳥取,2021-02-06,12.4,0,4.7,66
鳥取,2021-02-07,9.8,100,4.2,76
鳥取,2021-02-08,3.5,100,4.7,87
鳥取,2021-02-09,4.8,50,4.2,66
鳥取,2021-02-10,9.2,0,5.2,58
鳥取,2021-02-11,9.6,0,2.2,62
鳥取,2021-02-12,11.8,0,1.6,62
鳥取,2021-02-13,15.9,0,3.4,65
鳥取,2021-02-14,17.0,0,6.0,57
鳥取,2021-02-15,11.8,90,6.8,85
鳥取,2021-02-16,6.0,50,8.4,55
鳥取,2021-02-17,0.9,90,10.2,59
鳥取,2021-02-18,1.2,100,6.5,78
鳥取,2021-02-19,4.8,0,2.1,65
鳥取,2021-02-20,13.1,0,5.6,57
鳥取,2021-02-21,17.6,0,3.2,57
鳥取,2021-02-22,17.7,0,3.7,57
鳥取,2021-02-23,7.4,0,5.1,56
鳥取,2021-02-24,6.2,0,4.2,51
鳥取,2021-02-25,9.2,0,2.6,54
鳥取,2021-02-26,7.4,50,5.1,74
鳥取,2021-02-27,5.4,0,6.5,57
鳥取,2021-02-28,12.8,0,7.0,56
鳥取,2021-03-01,16.4,0,8.7,55
鳥取,2021-03-02,5.5,100,7.6,78
鳥取,2021-03-03,6.1,0,4.4,54
鳥取,2021-03-04,13.5,0,2.9,55
鳥取,2021-03-05,11.7,80,1.9,89
鳥取,2021-03-06,8.6,60,7.7,77
鳥取,2021-03-07,6.9,0,5.2,63
鳥取,2021-03-08,7.3,0,4.9,65
鳥取,2021-03-09,9.0,0,1.5,61
鳥取,2021-03-10,9.3,10,5.2,62
鳥取,2021-03-11,10.7,0,1.8,57
鳥取,2021-03-12,13.4,70,3.0,70
鳥取,2021-03-13,9.5,60,7.3,79
鳥取,2021-03-14,11.0,0,3.9,62
鳥取,2021-03-15,12.6,10,2.5,68
鳥取,2021-03-16,14.2,80,4.3,80
鳥取,2021-03-17,9.9,0,5.4,63
鳥取,2021-03-18,10.6,0,5.2,62
鳥取,2021-03-19,11.6,0,5.9,62
鳥取,2021-03-20,15.9,60,5.1,65
鳥取,2021-03-21,11.3,100,4.0,91
鳥取,2021-03-22,8.4,100,4.9,66
鳥取,2021-03-23,12.4,0,3.7,57
鳥取,2021-03-24,15.2,0,2.0,62
鳥取,2021-03-25,15.0,30,3.3,68
鳥取,2021-03-26,13.8,0,4.7,62
鳥取,2021-03-27,17.4,0,2.2,37
